order_item_id,order_id,product_id,quantity,unit_price,total_price
1006,400,9,3,25644,76932
1007,400,3,3,7218,21654
1008,401,16,3,3369,10107
1009,402,5,2,650,1300
1010,402,5,3,650,1950
1011,403,8,2,34634,69268
1012,403,10,3,15153,45459
1013,403,14,2,35498,70996
1014,403,5,2,650,1300
1015,404,6,1,32165,32165
1016,404,12,1,4285,4285
1017,404,9,1,25644,25644
1018,404,13,3,37479,112437
1019,405,12,3,4285,12855
1020,405,14,1,35498,35498
1021,406,16,2,3369,6738
1022,406,15,3,18482,55446
1023,407,15,2,18482,36964
1024,407,1,3,15634,46902
1025,407,9,3,25644,76932
1026,407,4,3,4502,13506
1027,408,7,3,24792,74376
1028,409,11,1,1486,1486
1029,410,1,2,15634,31268
1030,411,14,3,35498,106494
1031,411,9,2,25644,51288
1032,411,8,1,34634,34634
1033,411,11,2,1486,2972
1034,412,3,2,7218,14436
1035,412,6,1,32165,32165
1036,412,4,2,4502,9004
1037,413,13,3,37479,112437
1038,414,7,3,24792,74376
1039,415,16,1,3369,3369
1040,416,15,2,18482,36964
1041,416,3,1,7218,7218
1042,417,15,2,18482,36964
1043,417,1,2,15634,31268
1044,418,14,3,35498,106494
1045,419,13,1,37479,37479
1046,419,3,2,7218,14436
1047,420,2,2,38685,77370
1048,420,5,3,650,1950
1049,421,7,1,24792,24792
1050,421,9,2,25644,51288
1051,421,4,3,4502,13506
1052,422,13,1,37479,37479
1053,423,16,1,3369,3369
1054,424,10,2,15153,30306
1055,424,10,2,15153,30306
1056,424,1,1,15634,15634
1057,424,11,1,1486,1486
1058,425,13,1,37479,37479
1059,425,5,1,650,650
1060,426,10,1,15153,15153
1061,427,11,1,1486,1486
1062,427,6,2,32165,64330
1063,428,14,2,35498,70996
1064,428,4,3,4502,13506
1065,428,15,3,18482,55446
1066,428,10,3,15153,45459
1067,429,13,3,37479,112437
1068,429,2,1,38685,38685
1069,429,14,2,35498,70996
1070,430,8,3,34634,103902
1071,430,13,2,37479,74958
1072,430,1,1,15634,15634
1073,430,5,1,650,650
1074,431,7,2,24792,49584
1075,431,4,1,4502,4502
1076,431,11,2,1486,2972
1077,432,14,2,35498,70996
1078,433,15,2,18482,36964
1079,434,1,1,15634,15634
1080,435,13,3,37479,112437
1081,435,9,3,25644,76932
1082,435,1,2,15634,31268
1083,435,8,1,34634,34634
1084,436,15,2,18482,36964
1085,436,10,1,15153,15153
1086,437,2,3,38685,116055
1087,437,4,2,4502,9004
1088,437,4,3,4502,13506
1089,437,12,1,4285,4285
1090,438,9,2,25644,51288
1091,439,10,2,15153,30306
1092,439,2,2,38685,77370
1093,439,14,3,35498,106494
1094,439,14,3,35498,106494
1095,440,15,3,18482,55446
1096,441,8,1,34634,34634
1097,441,10,2,15153,30306
1098,441,15,2,18482,36964
1099,442,3,1,7218,7218
1100,443,4,3,4502,13506
1101,443,1,3,15634,46902
1102,443,7,3,24792,74376
1103,443,15,3,18482,55446
1104,444,2,3,38685,116055
1105,445,8,2,34634,69268
1106,446,13,3,37479,112437
1107,447,2,2,38685,77370
1108,447,12,1,4285,4285
1109,447,5,1,650,650
1110,447,7,2,24792,49584
1111,448,10,3,15153,45459
1112,449,11,2,1486,2972
1113,449,9,1,25644,25644
1114,449,11,2,1486,2972
1115,449,6,2,32165,64330
1116,450,3,2,7218,14436
1117,450,3,2,7218,14436
1118,450,5,2,650,1300
1119,450,11,2,1486,2972
1120,451,16,2,3369,6738
1121,451,2,2,38685,77370
1122,452,7,3,24792,74376
1123,453,16,1,3369,3369
1124,453,9,3,25644,76932
1125,453,5,1,650,650
1126,453,9,1,25644,25644
1127,454,2,1,38685,38685
1128,455,3,3,7218,21654
1129,455,10,1,15153,15153
1130,456,15,3,18482,55446
1131,456,1,3,15634,46902
1132,456,12,2,4285,8570
1133,456,10,2,15153,30306
1134,457,10,3,15153,45459
1135,457,13,1,37479,37479
1136,457,11,1,1486,1486
1137,457,4,1,4502,4502
1138,458,11,2,1486,2972
1139,458,9,2,25644,51288
1140,458,6,2,32165,64330
1141,458,1,3,15634,46902
1142,459,1,1,15634,15634
1143,459,5,1,650,650
1144,460,14,2,35498,70996
1145,460,16,3,3369,10107
1146,461,7,1,24792,24792
1147,461,13,1,37479,37479
1148,461,8,1,34634,34634
1149,461,5,3,650,1950
1150,462,1,3,15634,46902
1151,463,9,3,25644,76932
1152,464,6,2,32165,64330
1153,465,11,1,1486,1486
1154,465,13,1,37479,37479
1155,465,16,1,3369,3369
1156,465,1,2,15634,31268
1157,466,6,2,32165,64330
1158,466,2,2,38685,77370
1159,466,6,3,32165,96495
1160,467,11,2,1486,2972
1161,468,8,2,34634,69268
1162,468,13,2,37479,74958
1163,468,7,1,24792,24792
1164,468,13,1,37479,37479
1165,469,6,1,32165,32165
1166,469,5,1,650,650
1167,470,10,3,15153,45459
1168,471,7,3,24792,74376
1169,471,3,3,7218,21654
1170,472,3,3,7218,21654
1171,473,8,3,34634,103902
1172,473,2,1,38685,38685
1173,474,7,2,24792,49584
1174,474,9,3,25644,76932
1175,474,14,2,35498,70996
1176,475,9,1,25644,25644
1177,475,7,3,24792,74376
1178,475,16,2,3369,6738
1179,475,3,1,7218,7218
1180,476,5,1,650,650
1181,477,16,2,3369,6738
1182,478,2,2,38685,77370
1183,478,9,3,25644,76932
1184,478,6,3,32165,96495
1185,478,16,2,3369,6738
1186,479,11,2,1486,2972
1187,479,8,3,34634,103902
1188,480,9,2,25644,51288
1189,480,8,2,34634,69268
1190,480,4,3,4502,13506
1191,480,9,1,25644,25644
1192,481,11,1,1486,1486
1193,481,8,2,34634,69268
1194,481,15,3,18482,55446
1195,481,13,3,37479,112437
1196,482,16,3,3369,10107
1197,482,5,3,650,1950
1198,483,14,2,35498,70996
1199,483,2,3,38685,116055
1200,484,2,3,38685,116055
1201,484,7,3,24792,74376
1202,484,3,1,7218,7218
1203,485,1,1,15634,15634
1204,485,6,1,32165,32165
1205,485,8,3,34634,103902
1206,485,6,3,32165,96495
1207,486,12,1,4285,4285
1208,486,13,2,37479,74958
1209,487,4,2,4502,9004
1210,487,4,1,4502,4502
1211,487,9,3,25644,76932
1212,488,16,3,3369,10107
1213,488,13,1,37479,37479
1214,488,2,2,38685,77370
1215,489,15,1,18482,18482
1216,489,5,2,650,1300
1217,489,5,2,650,1300
1218,490,6,3,32165,96495
1219,490,1,3,15634,46902
1220,491,6,3,32165,96495
1221,491,9,1,25644,25644
1222,491,12,1,4285,4285
1223,491,11,3,1486,4458
1224,492,5,2,650,1300
1225,493,4,3,4502,13506
1226,493,9,2,25644,51288
1227,493,12,2,4285,8570
1228,493,8,2,34634,69268
1229,494,5,3,650,1950
1230,494,3,2,7218,14436
1231,494,16,1,3369,3369
1232,495,8,1,34634,34634
1233,495,5,1,650,650
1234,495,7,2,24792,49584
1235,496,10,2,15153,30306
1236,496,8,2,34634,69268
1237,496,4,2,4502,9004
1238,496,2,1,38685,38685
1239,497,7,2,24792,49584
1240,497,16,2,3369,6738
1241,498,7,1,24792,24792
1242,498,10,1,15153,15153
1243,499,9,3,25644,76932
1244,500,7,1,24792,24792
1245,501,10,2,15153,30306
1246,502,6,2,32165,64330
1247,502,4,1,4502,4502
1248,503,2,3,38685,116055
1249,503,9,2,25644,51288
1250,503,12,3,4285,12855
1251,503,9,3,25644,76932
1252,504,2,1,38685,38685
1253,504,14,2,35498,70996
1254,504,3,2,7218,14436
1255,504,3,2,7218,14436
1256,505,16,3,3369,10107
1257,505,13,2,37479,74958
1258,506,11,1,1486,1486
1259,506,13,3,37479,112437
1260,506,16,1,3369,3369
1261,506,14,1,35498,35498
1262,507,10,2,15153,30306
1263,508,10,1,15153,15153
1264,508,3,1,7218,7218
1265,508,12,1,4285,4285
1266,508,3,3,7218,21654
1267,509,10,1,15153,15153
1268,509,14,3,35498,106494
1269,509,8,3,34634,103902
1270,510,12,3,4285,12855
1271,510,2,3,38685,116055
1272,511,15,2,18482,36964
1273,511,9,3,25644,76932
1274,511,13,3,37479,112437
1275,512,3,1,7218,7218
1276,512,10,1,15153,15153
1277,513,1,2,15634,31268
1278,514,5,2,650,1300
1279,514,6,3,32165,96495
1280,514,8,3,34634,103902
1281,514,10,3,15153,45459
1282,515,1,1,15634,15634
1283,515,7,2,24792,49584
1284,515,15,1,18482,18482
1285,515,9,2,25644,51288
1286,516,10,1,15153,15153
1287,517,12,1,4285,4285
1288,518,12,2,4285,8570
1289,518,5,3,650,1950
1290,519,3,2,7218,14436
1291,519,16,3,3369,10107
1292,519,3,2,7218,14436
1293,520,12,1,4285,4285
1294,520,14,3,35498,106494
1295,520,14,1,35498,35498
1296,521,3,3,7218,21654
1297,521,1,1,15634,15634
1298,521,8,1,34634,34634
1299,521,9,1,25644,25644
1300,522,6,2,32165,64330
1301,522,13,2,37479,74958
1302,522,15,2,18482,36964
1303,522,3,2,7218,14436
1304,523,15,2,18482,36964
1305,523,11,2,1486,2972
1306,523,14,1,35498,35498
1307,523,2,2,38685,77370
1308,524,12,3,4285,12855
1309,524,12,1,4285,4285
1310,524,7,2,24792,49584
1311,525,16,3,3369,10107
1312,525,13,2,37479,74958
1313,525,3,2,7218,14436
1314,525,1,3,15634,46902
1315,526,16,1,3369,3369
1316,526,12,1,4285,4285
1317,526,13,2,37479,74958
1318,527,5,3,650,1950
1319,528,10,3,15153,45459
1320,528,8,1,34634,34634
1321,528,11,2,1486,2972
1322,529,10,3,15153,45459
1323,530,4,2,4502,9004
1324,531,3,1,7218,7218
1325,531,7,3,24792,74376
1326,531,7,1,24792,24792
1327,532,9,2,25644,51288
1328,532,10,1,15153,15153
1329,532,16,1,3369,3369
1330,533,11,2,1486,2972
1331,534,9,1,25644,25644
1332,534,1,1,15634,15634
1333,534,2,2,38685,77370
1334,535,13,2,37479,74958
1335,536,15,1,18482,18482
1336,536,2,2,38685,77370
1337,536,11,1,1486,1486
1338,536,14,1,35498,35498
1339,537,5,2,650,1300
1340,537,4,1,4502,4502
1341,538,9,3,25644,76932
1342,538,10,3,15153,45459
1343,538,4,1,4502,4502
1344,539,8,2,34634,69268
1345,539,4,1,4502,4502
1346,539,16,3,3369,10107
1347,540,9,2,25644,51288
1348,541,15,3,18482,55446
1349,541,8,1,34634,34634
1350,541,14,2,35498,70996
1351,542,5,3,650,1950
1352,542,9,2,25644,51288
1353,542,15,3,18482,55446
1354,543,10,1,15153,15153
1355,543,15,3,18482,55446
1356,543,5,1,650,650
1357,543,13,1,37479,37479
1358,544,14,3,35498,106494
1359,544,7,2,24792,49584
1360,544,4,2,4502,9004
1361,545,16,2,3369,6738
1362,545,16,1,3369,3369
1363,546,14,3,35498,106494
1364,546,15,2,18482,36964
1365,546,1,1,15634,15634
1366,547,5,2,650,1300
1367,547,6,2,32165,64330
1368,547,1,1,15634,15634
1369,548,14,3,35498,106494
1370,548,8,1,34634,34634
1371,548,5,1,650,650
1372,548,9,2,25644,51288
1373,549,11,1,1486,1486
1374,549,8,1,34634,34634
1375,550,3,3,7218,21654
1376,550,3,1,7218,7218
1377,551,14,3,35498,106494
1378,551,1,1,15634,15634
1379,551,2,1,38685,38685
1380,551,12,2,4285,8570
1381,552,12,3,4285,12855
1382,553,14,1,35498,35498
1383,554,5,1,650,650
1384,554,1,2,15634,31268
1385,555,12,1,4285,4285
1386,555,3,1,7218,7218
1387,556,4,2,4502,9004
1388,556,8,1,34634,34634
1389,556,6,1,32165,32165
1390,556,6,2,32165,64330
1391,557,5,1,650,650
1392,557,2,3,38685,116055
1393,557,6,2,32165,64330
1394,557,7,1,24792,24792
1395,558,13,1,37479,37479
1396,558,3,3,7218,21654
1397,558,3,2,7218,14436
1398,559,4,3,4502,13506
1399,560,7,2,24792,49584
1400,560,14,3,35498,106494
1401,561,10,1,15153,15153
1402,562,15,1,18482,18482
1403,563,4,1,4502,4502
1404,563,14,2,35498,70996
1405,563,5,1,650,650
1406,563,16,2,3369,6738
1407,564,5,2,650,1300
1408,564,6,2,32165,64330
1409,565,13,3,37479,112437
1410,566,10,2,15153,30306
1411,566,4,1,4502,4502
1412,566,15,3,18482,55446
1413,567,13,1,37479,37479
1414,567,6,1,32165,32165
1415,568,2,1,38685,38685
1416,568,2,1,38685,38685
1417,569,3,1,7218,7218
1418,569,5,2,650,1300
1419,570,6,3,32165,96495
1420,570,15,3,18482,55446
1421,571,13,3,37479,112437
1422,571,15,3,18482,55446
1423,572,8,2,34634,69268
1424,573,9,3,25644,76932
1425,573,16,1,3369,3369
1426,574,1,3,15634,46902
1427,574,13,1,37479,37479
1428,575,16,1,3369,3369
1429,575,1,1,15634,15634
1430,575,2,2,38685,77370
1431,575,11,1,1486,1486
1432,576,4,1,4502,4502
1433,576,11,1,1486,1486
1434,577,6,2,32165,64330
1435,577,10,1,15153,15153
1436,578,11,2,1486,2972
1437,578,14,2,35498,70996
1438,579,6,3,32165,96495
1439,579,16,2,3369,6738
1440,579,3,2,7218,14436
1441,579,3,1,7218,7218
1442,580,10,3,15153,45459
1443,580,5,1,650,650
1444,580,12,3,4285,12855
1445,580,13,2,37479,74958
1446,581,14,2,35498,70996
1447,582,9,2,25644,51288
1448,582,12,2,4285,8570
1449,583,5,3,650,1950
1450,583,4,1,4502,4502
1451,583,7,3,24792,74376
1452,584,16,3,3369,10107
1453,584,4,2,4502,9004
1454,584,13,2,37479,74958
1455,585,11,2,1486,2972
1456,586,9,1,25644,25644
1457,586,8,1,34634,34634
1458,586,14,1,35498,35498
1459,586,7,1,24792,24792
1460,587,8,2,34634,69268
1461,588,1,3,15634,46902
1462,588,1,2,15634,31268
1463,589,11,3,1486,4458
1464,590,6,1,32165,32165
1465,590,5,3,650,1950
1466,590,1,3,15634,46902
1467,590,8,1,34634,34634
1468,591,1,1,15634,15634
1469,591,15,3,18482,55446
1470,591,14,3,35498,106494
1471,591,1,1,15634,15634
1472,592,2,3,38685,116055
1473,592,5,1,650,650
1474,592,15,2,18482,36964
1475,592,15,2,18482,36964
1476,593,6,2,32165,64330
1477,593,8,1,34634,34634
1478,593,9,1,25644,25644
1479,593,12,2,4285,8570
1480,594,10,2,15153,30306
1481,594,16,3,3369,10107
1482,595,13,2,37479,74958
1483,596,5,3,650,1950
1484,596,12,2,4285,8570
1485,596,10,2,15153,30306
1486,597,15,3,18482,55446
1487,598,15,2,18482,36964
1488,598,14,3,35498,106494
1489,598,10,2,15153,30306
1490,599,8,2,34634,69268
1491,600,9,1,25644,25644
1492,601,15,1,18482,18482
1493,601,5,3,650,1950
1494,602,14,1,35498,35498
1495,602,11,3,1486,4458
1496,603,9,3,25644,76932
1497,603,16,3,3369,10107
1498,604,1,2,15634,31268
1499,604,15,1,18482,18482
1500,605,2,2,38685,77370
1501,606,8,1,34634,34634
1502,606,2,3,38685,116055
1503,606,1,1,15634,15634
1504,607,7,2,24792,49584
1505,608,16,2,3369,6738
1506,608,10,3,15153,45459
1507,609,16,2,3369,6738
1508,609,3,2,7218,14436
1509,610,9,3,25644,76932
1510,610,8,1,34634,34634
1511,610,14,2,35498,70996
1512,610,3,1,7218,7218
1513,611,12,3,4285,12855
1514,611,10,2,15153,30306
1515,611,3,1,7218,7218
1516,612,15,3,18482,55446
1517,612,12,3,4285,12855
1518,612,2,2,38685,77370
1519,612,16,3,3369,10107
1520,613,1,3,15634,46902
1521,613,5,1,650,650
1522,613,13,2,37479,74958
1523,614,14,2,35498,70996
1524,615,3,2,7218,14436
1525,615,5,1,650,650
1526,616,12,1,4285,4285
1527,616,12,3,4285,12855
1528,616,14,2,35498,70996
1529,616,6,2,32165,64330
1530,617,16,1,3369,3369
1531,617,2,2,38685,77370
1532,617,7,1,24792,24792
1533,618,12,2,4285,8570
1534,618,7,2,24792,49584
1535,619,14,1,35498,35498
1536,620,9,1,25644,25644
1537,621,5,1,650,650
1538,622,14,2,35498,70996
1539,622,13,2,37479,74958
1540,623,14,1,35498,35498
1541,623,7,3,24792,74376
1542,623,11,3,1486,4458
1543,623,16,3,3369,10107
1544,624,1,3,15634,46902
1545,624,11,2,1486,2972
1546,624,16,2,3369,6738
1547,625,1,3,15634,46902
1548,625,12,2,4285,8570
1549,626,10,2,15153,30306
1550,626,1,1,15634,15634
1551,626,4,1,4502,4502
1552,626,11,3,1486,4458
1553,627,13,3,37479,112437
1554,627,10,3,15153,45459
1555,627,10,1,15153,15153
1556,627,1,3,15634,46902
1557,628,7,3,24792,74376
1558,628,10,2,15153,30306
1559,629,9,1,25644,25644
1560,629,10,1,15153,15153
1561,630,14,1,35498,35498
1562,630,16,2,3369,6738
1563,631,3,1,7218,7218
1564,631,3,2,7218,14436
1565,632,4,2,4502,9004
1566,632,4,3,4502,13506
1567,632,3,2,7218,14436
1568,632,12,1,4285,4285
1569,633,10,1,15153,15153
1570,634,11,2,1486,2972
1571,635,9,1,25644,25644
1572,636,5,2,650,1300
1573,637,9,2,25644,51288
1574,637,16,3,3369,10107
1575,638,8,2,34634,69268
1576,638,12,2,4285,8570
1577,639,10,1,15153,15153
1578,639,6,2,32165,64330
1579,639,9,2,25644,51288
1580,640,9,2,25644,51288
1581,640,10,3,15153,45459
1582,641,3,3,7218,21654
1583,641,1,3,15634,46902
1584,642,11,2,1486,2972
1585,643,8,2,34634,69268
1586,644,15,2,18482,36964
1587,644,9,2,25644,51288
1588,644,14,3,35498,106494
1589,644,10,3,15153,45459
1590,645,14,2,35498,70996
1591,646,9,2,25644,51288
1592,646,16,1,3369,3369
1593,647,15,3,18482,55446
1594,647,14,2,35498,70996
1595,647,6,3,32165,96495
1596,648,7,1,24792,24792
1597,648,12,1,4285,4285
1598,648,4,3,4502,13506
1599,649,9,1,25644,25644
1600,649,11,2,1486,2972
1601,649,11,3,1486,4458
1602,650,2,3,38685,116055
1603,651,4,2,4502,9004
1604,651,5,1,650,650
1605,651,16,1,3369,3369
1606,652,13,3,37479,112437
1607,652,13,1,37479,37479
1608,652,13,1,37479,37479
1609,652,1,2,15634,31268
1610,653,12,1,4285,4285
1611,654,8,1,34634,34634
1612,654,6,3,32165,96495
1613,655,8,2,34634,69268
1614,655,5,1,650,650
1615,655,15,3,18482,55446
1616,656,9,3,25644,76932
1617,656,12,3,4285,12855
1618,657,15,2,18482,36964
1619,657,13,3,37479,112437
1620,657,6,1,32165,32165
1621,658,1,3,15634,46902
1622,659,13,2,37479,74958
1623,659,13,3,37479,112437
1624,659,2,3,38685,116055
1625,659,4,3,4502,13506
1626,660,4,1,4502,4502
1627,660,2,3,38685,116055
1628,660,1,3,15634,46902
1629,660,6,2,32165,64330
1630,661,11,3,1486,4458
1631,661,13,2,37479,74958
1632,662,12,3,4285,12855
1633,662,6,2,32165,64330
1634,663,15,3,18482,55446
1635,663,10,1,15153,15153
1636,663,3,2,7218,14436
1637,663,15,3,18482,55446
1638,664,9,2,25644,51288
1639,664,10,2,15153,30306
1640,665,5,2,650,1300
1641,665,16,2,3369,6738
1642,665,9,3,25644,76932
1643,665,11,1,1486,1486
1644,666,5,1,650,650
1645,666,15,2,18482,36964
1646,666,7,1,24792,24792
1647,667,3,1,7218,7218
1648,668,4,3,4502,13506
1649,669,12,2,4285,8570
1650,670,11,2,1486,2972
1651,671,14,1,35498,35498
1652,671,7,2,24792,49584
1653,671,2,2,38685,77370
1654,671,13,1,37479,37479
1655,672,9,1,25644,25644
1656,672,9,3,25644,76932
1657,673,4,1,4502,4502
1658,673,9,3,25644,76932
1659,673,6,1,32165,32165
1660,673,8,2,34634,69268
1661,674,8,2,34634,69268
1662,674,13,2,37479,74958
1663,674,1,2,15634,31268
1664,675,6,1,32165,32165
1665,676,5,2,650,1300
1666,676,16,2,3369,6738
1667,676,16,2,3369,6738
1668,677,13,3,37479,112437
1669,678,15,2,18482,36964
1670,678,12,1,4285,4285
1671,678,3,2,7218,14436
1672,678,1,1,15634,15634
1673,679,6,2,32165,64330
1674,679,12,2,4285,8570
1675,679,13,2,37479,74958
1676,680,9,2,25644,51288
1677,680,2,1,38685,38685
1678,680,1,3,15634,46902
1679,681,6,3,32165,96495
1680,682,9,3,25644,76932
1681,682,10,1,15153,15153
1682,682,5,3,650,1950
1683,683,9,3,25644,76932
1684,683,7,2,24792,49584
1685,684,14,2,35498,70996
1686,684,8,2,34634,69268
1687,684,11,2,1486,2972
1688,684,8,2,34634,69268
1689,685,3,1,7218,7218
1690,686,8,2,34634,69268
1691,686,1,1,15634,15634
1692,687,3,3,7218,21654
1693,687,11,3,1486,4458
1694,687,5,1,650,650
1695,687,12,3,4285,12855
1696,688,12,1,4285,4285
1697,688,12,1,4285,4285
1698,688,13,2,37479,74958
1699,688,1,3,15634,46902
1700,689,10,1,15153,15153
1701,689,10,2,15153,30306
1702,689,2,2,38685,77370
1703,689,2,2,38685,77370
1704,690,6,3,32165,96495
1705,690,14,3,35498,106494
1706,690,8,3,34634,103902
1707,690,10,2,15153,30306
1708,691,1,1,15634,15634
1709,691,4,1,4502,4502
1710,691,6,1,32165,32165
1711,692,15,3,18482,55446
1712,692,15,3,18482,55446
1713,692,7,3,24792,74376
1714,693,11,1,1486,1486
1715,693,9,1,25644,25644
1716,693,7,3,24792,74376
1717,693,16,2,3369,6738
1718,694,14,1,35498,35498
1719,694,13,2,37479,74958
1720,694,11,1,1486,1486
1721,695,3,3,7218,21654
1722,696,13,2,37479,74958
1723,696,1,2,15634,31268
1724,696,8,1,34634,34634
1725,696,14,3,35498,106494
1726,697,4,3,4502,13506
1727,697,1,1,15634,15634
1728,697,13,3,37479,112437
1729,697,9,3,25644,76932
1730,698,3,1,7218,7218
1731,698,16,1,3369,3369
1732,698,11,3,1486,4458
1733,699,13,2,37479,74958
1734,700,2,1,38685,38685
1735,700,5,2,650,1300
1736,701,14,1,35498,35498
1737,701,12,2,4285,8570
1738,701,14,3,35498,106494
1739,701,10,3,15153,45459
1740,702,5,1,650,650
1741,702,11,2,1486,2972
1742,702,16,3,3369,10107
1743,702,1,3,15634,46902
1744,703,9,1,25644,25644
1745,704,11,3,1486,4458
1746,705,14,2,35498,70996
1747,705,4,3,4502,13506
1748,706,10,2,15153,30306
1749,706,10,3,15153,45459
1750,706,1,1,15634,15634
1751,707,7,3,24792,74376
1752,708,8,2,34634,69268
1753,709,2,1,38685,38685
1754,710,3,2,7218,14436
1755,710,6,3,32165,96495
1756,711,10,3,15153,45459
1757,712,4,3,4502,13506
1758,713,9,3,25644,76932
1759,713,13,3,37479,112437
1760,714,12,3,4285,12855
1761,714,11,2,1486,2972
1762,714,7,1,24792,24792
1763,715,11,2,1486,2972
1764,715,7,2,24792,49584
1765,715,12,1,4285,4285
1766,716,14,2,35498,70996
1767,716,5,1,650,650
1768,716,16,2,3369,6738
1769,716,8,2,34634,69268
1770,717,3,2,7218,14436
1771,718,2,1,38685,38685
1772,719,7,1,24792,24792
1773,719,13,2,37479,74958
1774,719,8,1,34634,34634
1775,720,6,2,32165,64330
1776,720,6,1,32165,32165
1777,721,6,3,32165,96495
1778,721,15,3,18482,55446
1779,722,14,1,35498,35498
1780,722,7,3,24792,74376
1781,722,9,3,25644,76932
1782,722,5,1,650,650
1783,723,6,2,32165,64330
1784,723,9,3,25644,76932
1785,724,7,1,24792,24792
1786,724,13,3,37479,112437
1787,724,3,3,7218,21654
1788,725,2,2,38685,77370
1789,725,2,2,38685,77370
1790,726,9,3,25644,76932
1791,727,16,1,3369,3369
1792,728,8,1,34634,34634
1793,728,7,2,24792,49584
1794,729,13,3,37479,112437
1795,729,3,3,7218,21654
1796,730,10,3,15153,45459
1797,730,12,2,4285,8570
1798,731,12,3,4285,12855
1799,731,9,3,25644,76932
1800,732,15,1,18482,18482
